One,Two,Three,Four,Five,Six,Seven,Final
8.096699672,8.421628858,8.403883061,5.47337916,5.397220462,8.288764717,8.234322247,5.451413786
6.207026463,6.205878123,6.020050372,8.187709903,8.646013026,6.315937286,6.818885598,7.138633363
7.246117523,7.932542374,8.055623987,6.045416464,6.266030673,6.180293751,6.455331594,5.3351774
7.923959765,7.806279232,7.210584174,7.295905664,8.39054607,8.254336485,7.006423642,8.870991505
5.169804437,5.899417944,8.597911939,7.877323492,5.922076324,6.687943213,7.697134017,6.826688801
8.979295298,7.965429094,8.549372171,8.117169034,8.223884017,7.575093665,7.682183848,8.859875474
6.266457868,5.107183782,8.700756426,5.331925264,8.10860208,7.556123352,7.19108049,7.306283299
8.375671708,7.653164355,7.910302799,5.722989384,7.688112703,8.324052934,7.492786046,8.35055041
6.265627695,5.693251007,6.440327206,5.996005091,7.185725799,5.257386586,8.769762189,8.374606222
6.813104319,7.086070576,6.619558581,5.118948372,8.728199666,8.108582662,8.402709854,5.887843595
5.628107506,6.710614785,6.081950146,6.74965834,7.137282506,7.906437756,7.18333385,6.883461253
6.255356295,6.034277995,5.256495602,8.072185233,7.142930887,7.404566928,7.621766521,7.40243643
5.783382947,8.083325216,5.70292253,6.762294482,7.395818195,8.740434343,9.983065834,7.498479667
8.732235232,5.525060159,7.970234319,6.923083015,8.970606608,6.267703097,9.640838369,7.409996959
7.015430077,5.702687974,7.230009737,5.180825551,5.954591866,6.503933225,8.243788694,8.682992482
8.243954791,7.512059325,5.278603773,5.467642431,8.036608682,8.960984632,8.674036452,5.071832987
7.112984398,8.812833394,8.006545224,6.536281613,7.305443131,7.230244048,7.257831593,6.481770437
7.966794378,5.328291031,6.137807071,5.054064762,7.632155563,6.091399832,8.575253232,5.382287339
7.095198532,7.905300223,7.868473181,5.426046709,6.002071492,6.827288836,9.759260372,5.605643009
5.542767054,5.976897744,8.59083481,6.347462948,6.70221611,8.15572169,8.712924745,8.931558147
7.391574046,6.613589934,7.25389108,7.490357335,6.381642334,7.613158327,7.134904264,6.654791128
8.352602567,6.978785529,6.294146195,8.735852384,5.301160794,6.732774745,7.23819984,7.15973065
8.197596729,7.910450275,8.554087258,8.151496725,5.724901573,7.630520187,7.017771723,8.177055177
5.946053613,5.262054401,5.35889979,5.457006907,8.720007119,7.268151066,9.572014018,7.629335872
6.850464751,7.704310539,5.355924626,7.171970162,5.698892275,8.388856455,8.026171234,8.505614643
6.277812117,8.797359091,6.631319637,6.579184125,5.226959677,8.936408587,9.903084321,7.609911994
7.32163485,8.482766678,7.332069939,8.065483453,6.835146263,5.112088707,7.763002268,5.732257227
7.040188866,5.011944302,6.426664219,7.68026061,7.966195851,5.41369851,9.463818194,6.121964699
6.160965398,7.697132905,6.78897891,7.945635615,5.140110642,6.909119934,8.034679374,7.358354633
8.969902304,6.475678419,5.559648981,6.559152167,5.198859769,8.045891752,8.322416275,7.91091012
6.033663011,5.7106877,8.16616308,6.339800634,5.622678167,8.654648226,9.634254172,6.4865997
5.18343641,8.361402303,8.058987398,7.859300108,5.314768138,8.587415268,8.577794059,7.751832665
5.55613208,7.715191578,8.568619491,5.738122588,5.211934403,7.070081046,8.287825312,8.394728152
6.067721348,8.367083065,7.721016155,7.088137067,5.594245485,5.943326065,6.616532825,5.463275703
6.385123192,7.176566369,5.560473802,8.543845389,6.16494391,8.394379392,9.897391859,6.664938385
5.697643869,5.847951358,8.750425135,8.690072373,8.541833383,8.701163387,9.398004937,6.945140177
7.797694769,7.616757271,5.705656458,7.923438789,8.022826635,8.584275157,8.919877908,5.939565717
6.448651796,5.142260123,6.904790875,8.675308843,6.684140515,7.736525435,9.560399105,6.968010727
6.750456498,8.39478919,6.393723714,5.269034646,7.581713738,8.270515976,6.333938317,6.317307851
5.048789676,5.848487694,7.179223983,6.302574526,7.179418392,5.185826996,6.032222571,5.681872471
5.018379405,5.401420909,8.880464778,5.811348809,5.295338202,7.816138631,8.126368221,8.532944058
7.47734227,5.816704484,5.903403764,5.179944059,8.883216716,6.58379834,8.917202329,8.601249633
5.647584466,7.280118393,7.33086786,7.02959982,6.016656044,5.171396815,7.061116798,6.105816194
8.231255825,8.888814326,7.013270006,7.166927668,7.604107111,6.088906359,8.362672246,6.635557617
5.163085207,5.687087669,7.206081254,7.263081774,6.109616227,7.804505345,9.439790311,8.437710906
7.673878364,8.137070788,7.979019981,5.857914456,8.629694173,6.092044575,7.018453691,7.781476238
8.698540129,5.412303171,5.571161342,5.546884696,8.927096642,5.141289599,9.071478944,6.891194505
6.386899885,7.142249094,8.868985733,6.950548878,6.680477172,6.873269843,7.617217442,8.82856335
5.12855389,7.836953754,5.582963444,5.095716424,7.065670433,5.938896011,6.587323806,6.211210482
7.29669038,7.501130533,6.088989279,7.989923198,5.474945954,7.390593998,9.780269502,5.620449192
6.313379719,6.437278063,6.14342999,6.187968422,7.974762887,8.703332292,9.731334117,8.474799466
7.564975657,7.261416147,8.447326661,5.732580474,7.467557648,8.580615264,8.584574861,5.135991291
7.310647079,8.133062295,7.114100029,7.485977479,7.477457898,8.884566416,9.845510857,8.769651428
6.383652181,6.885483978,8.23946999,7.871984566,8.969014138,5.233628703,8.234208148,6.195832932
5.974912,6.066845454,6.600894799,7.299330563,8.836553986,8.664143504,9.704850522,7.355831107
7.527996932,7.950879787,5.644866929,8.14215686,6.283949256,7.679542806,9.595913662,6.122280295
8.374650332,8.871764687,5.085024256,8.174038613,5.406545135,7.34715736,7.065602511,7.798710926
7.587295778,7.113142358,8.563151948,6.099910024,5.690680444,5.65693568,6.860600946,5.927223379
5.067958357,5.851775197,8.280490018,6.591821689,7.657520949,8.884760876,8.953018331,6.798973063
8.424016943,7.41216461,8.530695394,5.238102686,8.493364169,5.786341439,8.20754961,7.968056236
6.436589415,7.655981058,6.178778208,8.735129862,8.454625223,8.749475164,7.770840617,6.135869681
5.492403419,6.419587659,6.128603933,8.706656595,5.006465438,8.306116111,7.854798175,5.588955067
8.303349297,8.485665119,7.966136441,5.859768277,6.320663314,7.417277534,9.592873959,7.538628833
8.156785948,8.312773459,5.748728083,8.453714706,5.869251811,5.848419315,8.885894586,7.036609747
7.230040074,5.857079419,6.588050919,8.357813352,5.838949464,6.744726577,8.425292141,6.399042728
7.930727109,6.925863987,7.617668079,5.029406109,7.431948273,7.477374879,7.279784619,8.09567831
6.558002185,5.228017933,8.759860211,8.729359086,5.06641951,5.652182746,7.87777157,7.097202128
8.392104148,6.381661309,6.66816482,8.226314965,8.465119726,8.366314004,6.991121052,7.440442695
5.932294924,5.746753378,7.683127628,6.843030961,6.736094824,5.502858606,8.828097887,6.471684974
7.364039042,7.14627243,6.838000469,7.024234342,5.177620049,7.215254291,6.975637735,7.63229711
7.023003672,8.820700821,6.790242252,7.278628797,8.067227231,6.755125129,7.332469326,6.657467826
8.428108809,8.793925054,8.447543958,7.930482854,7.032729605,6.331575961,7.035172549,6.881271708
5.405907907,8.994132767,8.738319903,8.90172147,8.966190784,7.36637332,7.832612173,5.862892246
8.61361335,8.852848699,7.293268215,5.321737682,5.300871575,5.742281827,7.143662908,6.885419948
6.899294567,6.315894056,8.377532137,7.275868453,7.809295654,5.337452015,9.472265006,8.624152292
7.617274998,8.826797694,5.979905367,7.143914094,8.777528996,6.875248001,7.455892577,5.939631472
6.891097569,6.826324161,7.99050037,5.763048673,5.357093601,5.186034764,7.755339296,5.20004897
5.219969453,5.302937349,8.57178899,7.104974144,8.887580467,6.697422839,9.502020819,5.729106861
7.238454863,8.134842307,5.064096447,6.370379447,7.690353053,5.907143184,9.04877501,5.739678409
6.934629518,8.034162954,7.450635542,8.07417915,6.311369235,6.449121842,9.295234737,8.698554782
6.428628812,6.28103128,5.401162504,8.814899155,6.616739833,8.547290065,9.819366527,7.940208232
7.591584391,5.344837543,6.631031319,8.887387483,8.57420248,8.646676914,6.912168268,6.93311598
7.841158644,6.236290305,7.857478465,5.576012354,5.631891244,5.82581544,8.64034941,8.85446135
5.649395196,8.777816628,5.245580933,8.264384987,7.381744745,6.995581859,8.357819618,5.746897602
5.958615484,6.57835801,5.609279709,8.957767681,5.361681266,8.349754861,9.910581005,6.302684932
8.972191239,6.54056144,6.150343612,8.009413819,6.782563075,8.780225121,8.235417582,6.005874727
8.362220102,6.868337704,8.925714977,6.220386223,5.928902308,7.259015163,8.754115406,6.093402481
7.402935069,7.375839923,7.502419,5.803371197,6.342694592,5.581496424,9.780407439,6.657705698
7.058311567,6.207585652,8.080334993,6.120567344,8.929477206,6.409799204,6.792542175,6.858080027
5.308359453,6.925341759,7.794191105,6.080956928,5.317335005,6.409543669,6.266195676,8.764235544
8.935657323,7.344488001,6.535005588,7.180026657,8.521286113,8.245644818,6.888732804,5.345933108
8.293017097,6.574098315,6.643606127,6.389806465,5.406574172,7.230683208,9.961409173,6.792465634
8.186649562,6.680957032,5.734229278,5.23579947,6.630257366,8.554909956,8.899936939,7.476854901
7.681585879,5.037966139,8.3010917,8.426879064,5.958374857,7.337036089,6.646876917,8.553329567
8.841681868,7.641785293,5.392730685,6.365887534,7.239079473,6.05875219,8.642213352,6.877322452
8.990592888,8.08756248,6.642919313,5.563754576,6.180783715,7.917046804,7.947274769,7.733166674
7.501125896,8.309302625,5.700303978,6.190330836,8.540914449,8.222398986,8.634961873,5.880364158
5.829899986,8.331154716,7.126568734,8.592166853,7.829488449,8.536049192,6.651145709,5.790790918
8.340007361,5.48976172,6.227499434,8.825622227,7.110690769,7.135722334,9.636330802,6.563512055
8.464112337,5.273290202,5.215374408,5.623933533,5.135960884,8.762911178,8.284297834,7.92593486
7.542632029,6.925248338,8.214519983,5.675012627,8.929544113,5.226317117,8.877357705,7.992913791
8.344024712,5.858345618,8.245550061,6.170432381,6.791751781,5.286761851,6.117205302,6.526811377
5.842744342,7.638131899,7.521136567,5.815128659,8.746327187,6.119774811,7.666968521,8.286901121
6.363011962,6.540009729,6.707075937,8.544247918,8.365986569,7.045709152,7.306254661,5.904066229
6.042070398,8.114656215,5.436494879,7.616534416,7.142725109,7.152192662,6.376954205,6.070083639
6.773360985,5.994946531,8.603399606,8.774177162,8.679332539,8.26400943,7.938445629,7.912253911
6.387525718,7.962828734,7.13385092,7.368213864,6.551847798,5.062290149,8.155158816,8.265298176
7.799211972,5.874879737,8.675065686,7.180785984,5.664508188,6.987010961,9.889235058,8.313880331
6.544470072,6.218636901,5.307356173,7.528127654,8.303792026,5.058895712,6.893390685,5.986667843
7.735200493,8.731474645,7.543564927,7.473097358,8.265230757,7.319510377,8.03646971,8.932063462
6.190691386,7.220547238,8.71165211,5.725792383,5.345232311,7.431882543,8.925707917,6.204005838
6.271761077,8.486487065,8.229380963,6.87873111,7.979702089,6.678514179,9.858720474,6.583304241
5.056691612,6.936773459,5.912083794,7.345638243,7.293511227,5.333672414,6.546081784,7.53071608
5.546790303,6.093263852,7.723976019,7.155590127,8.090472204,8.499980579,7.920319794,6.172029709
6.193856942,7.939726149,5.204447183,6.003347851,5.016196779,6.706566474,7.512029518,6.6662704
6.610519378,7.168093057,7.934977389,6.512299532,5.568264604,8.247678612,9.426636275,8.878501832
5.505329993,5.734737491,7.585496256,5.023433873,8.71028704,8.398817041,6.166593381,6.557237435
6.84303464,5.038358552,8.945727306,5.811983505,6.346355207,6.701222868,7.590487733,7.703764056
6.172499094,7.613897681,5.147151416,8.470573696,5.719002258,5.075847165,6.239854911,8.749160892
6.14748434,5.110971646,5.527549679,6.721833447,7.362878586,7.976623076,9.577639483,7.456252867
6.23309483,5.396731145,8.111327523,5.972763945,5.638619869,6.888335053,6.062489575,8.203634327
6.427119664,6.935516798,8.632588938,5.664062041,7.576142538,5.957640498,9.027325735,7.475249897
7.068107777,5.442161914,8.8826956,5.921234726,5.796673179,6.338009825,6.432717555,7.90706666
6.532844019,8.054464528,6.211599196,6.03793914,7.794606294,7.611258128,6.704048155,5.944171705
8.213503939,5.117633805,5.32898225,6.167589912,5.022700987,7.734061885,6.852398972,7.260984277
5.113205758,5.242838259,8.293724887,6.865841519,5.859831447,7.368289219,9.926672574,5.847603588
5.502619859,6.763134742,5.308320325,6.788804221,6.959938836,8.979708438,7.595085872,7.659125267
5.958736297,7.912182926,7.415965133,5.145461881,8.272731259,8.050635367,8.797070076,8.689791681
5.447494179,8.650877752,5.514441377,6.489973321,6.376401993,5.043718555,8.310938887,8.681690532
8.020637313,6.617864736,8.842270567,5.765394201,5.933293711,6.967000296,9.731878259,5.235408233
5.617125212,7.33444722,7.500153263,6.645158184,6.643865669,5.034281729,6.794014306,7.056090787
8.829231531,7.464176476,5.421324373,8.2696903,6.978172575,8.570509965,8.517262122,5.99730726
8.172432567,8.339877217,6.820675088,8.007575343,7.436705957,6.83647808,7.525688783,6.6148984
5.842873296,5.51260194,5.440152186,5.135741766,5.285129415,7.641488569,9.321073737,6.612526088
7.714751363,7.585867692,6.597339167,7.088518889,8.540853799,6.631721114,7.326888714,8.341447695
8.91830518,5.813633703,6.588402508,8.141042034,7.680441193,6.194471428,6.702427927,6.798576495
5.112705318,8.609019522,7.06193914,8.974323979,6.35240197,8.580029953,8.182133392,8.100967253
8.764151864,6.889648329,5.302024491,6.42946892,7.599613402,7.213055708,7.957376107,6.157976397
6.915784151,8.669677164,5.9849722,6.3220137,6.278852165,7.383601724,6.150252199,8.816141393
6.625551104,5.285941591,7.412133656,8.783156821,5.734406748,8.216476602,9.739197244,6.410054389
6.545873392,7.519605261,5.966338876,5.78276197,7.633760508,7.019183556,6.759837434,8.598666284
8.612700802,8.454306465,5.939456614,7.919611987,6.567899245,5.38360305,9.689381198,5.586193628
7.829722923,7.740421384,5.928121578,7.054937158,8.996206065,7.180934091,8.532416522,6.931322861
7.019501838,7.300818761,8.189192961,5.215147554,5.897529484,6.529937695,7.235983164,7.765760472
5.409647737,5.160027876,7.874807744,8.253592762,6.888176335,7.993760707,8.150216017,8.425696085
8.607907766,7.312566768,7.757717695,8.241565461,8.17859523,5.738277601,9.305286484,5.951282012
5.328667885,8.635984672,8.775976413,8.588497932,8.474802356,8.538240136,7.989051231,6.876340265
6.73462566,5.017588749,7.542093761,7.884049491,5.528002875,7.941514107,7.373944522,8.826047891
6.522091482,7.495216043,5.152667454,7.616099243,6.976746023,7.965457964,6.637888987,7.724001699
7.446536312,8.127510091,5.132971152,7.997250457,7.304706187,7.670792369,8.202317515,7.495361141
8.754454228,7.813409572,8.984674603,7.815928881,6.217956929,8.391420159,9.550169308,8.395186703
7.971794813,8.540508188,6.533036181,8.392835941,8.049632623,7.636830632,7.394063125,6.167912882
5.219908384,5.289445483,6.564164948,8.630586413,5.487143876,6.292752565,6.122431449,6.820825061
6.226810026,7.072811751,8.793918613,6.992031158,5.675377572,7.98957933,6.110435743,6.832391778
5.659268131,5.077467348,5.139706807,6.357323155,6.38749712,5.009620728,9.19293102,6.706842871
5.779195619,6.964203409,5.135142424,7.961931196,6.385878522,7.000134997,6.483395821,5.200921903
7.081865447,8.463801832,5.586584954,7.312261422,8.637129951,6.915947623,7.194137759,6.456747406
8.131750282,6.7049673,7.058991466,7.665417847,8.553175383,5.197875747,8.343180501,7.881158496
8.839209955,6.448442925,5.3056611,6.889881075,7.053920503,8.932393054,7.336421743,5.245429738
5.202034377,7.17055133,6.958758459,8.117309241,7.815752925,7.738511668,7.508943252,8.850852939
5.755656324,7.563593364,5.805099049,5.610122735,5.587616001,7.445250253,8.734234142,6.369617975
8.796937365,5.559287851,8.90017226,7.247185283,5.787115812,7.73550541,9.260813762,8.840371446
6.186872914,8.831089952,5.348708953,8.265686585,5.848206276,7.666041954,6.623564563,7.097776504
7.266291752,6.875723914,8.426079523,6.679389264,8.792744776,6.033760954,8.874901578,8.673744702
5.959794851,6.436672443,5.550732242,8.122050681,7.807954103,5.558277159,6.069809064,7.347940744
7.8820075,8.979338453,7.78314161,6.144080079,6.273753784,5.245057177,8.71680837,6.741356105
6.86027151,6.013137915,5.138682073,6.649700923,7.274517338,8.735682022,9.785732806,7.9168215
6.901675494,5.735839197,8.495204435,6.493273744,5.430303229,8.526777664,9.756934755,6.822930647
8.36215517,7.755132612,7.674034173,7.249743902,7.698616785,5.81781099,8.722648902,6.639819655
6.28518817,7.812353874,6.261696881,6.739557881,8.005502947,8.499545502,7.490976376,7.015850189
5.728809985,7.345935763,6.334983781,8.38765396,8.598107433,5.824486813,8.296307601,6.192098745
6.749967386,8.009879069,6.02785496,6.606287876,8.268603353,5.440144217,9.69553842,8.020888087
8.167564414,8.557080059,6.490119949,5.494222151,5.105627376,7.787601132,9.105787825,7.170065735
7.537022948,8.951528496,8.263289695,8.603223867,5.951376754,8.149880992,7.561589664,6.516048067
6.002928423,8.131318476,8.765753104,5.39195529,5.978511261,7.335583437,6.026410092,6.991290966
6.634834203,6.044081328,6.58566319,5.788613736,7.651202648,6.339772811,7.960093278,6.14279982
6.395417385,6.732091827,8.970045145,7.476896985,5.168687587,8.368792186,9.130943196,5.641037117
8.281806306,6.373004727,8.205075035,6.386403103,8.938707926,7.076033215,6.858385082,7.360137538
5.507994716,6.831581971,7.700533942,5.511792149,6.721894573,8.430260932,6.762804841,6.179950196
6.334379014,7.546613764,5.4266274,6.890104637,8.168027255,7.328200547,8.250435512,7.441334507
7.931986406,7.022503586,5.628595095,7.393107906,7.89726292,8.528303365,6.141357462,5.447986968
7.258478205,7.570887666,7.709105246,8.705043216,8.118059064,8.307413939,9.727301187,8.750547005
5.156947379,8.396655057,5.25218279,6.450491399,7.867153735,6.252437544,6.499012654,8.55196731
5.959463622,8.985452644,7.439987737,5.937052923,8.165726172,8.931902482,6.694644845,6.609296891
7.336050836,7.400737292,6.575881626,5.73489593,8.754139657,8.598103444,6.500771924,5.425475296
7.798905173,8.93913333,7.662473677,6.518077844,7.480806294,7.612329748,6.982288366,7.676708579
8.074627261,8.395928799,5.693791742,7.967553333,7.343684759,6.598656527,9.826075752,6.447396158
8.580395431,8.362272501,6.450317811,7.274990805,6.242519055,7.691851699,7.234376318,7.714416217
7.389491827,5.754331214,6.317926049,8.087869625,6.894039911,8.932406223,7.948599581,7.586459488
8.223462792,5.231988035,7.687163832,6.863213984,5.839857857,6.752572114,6.333100808,6.843337261
6.739324736,5.67768718,7.110527913,8.64022735,6.087532575,7.655886615,9.597448188,6.248231771
7.224244207,8.775332545,5.374503709,7.439275837,5.532946138,5.504533634,6.116916261,5.433223274
7.833723648,7.677461849,8.169786062,7.293248961,8.297798624,7.847681346,9.785717976,7.747286101
6.676659413,7.626776032,8.16425457,8.410733461,7.547555651,7.46109374,9.820058741,6.45108115
6.68005629,8.722137346,5.999442699,5.010979555,5.532696287,5.254020278,8.480532738,5.156380628
5.354601193,5.652455643,5.092867952,7.750990667,5.739517231,5.235934132,8.654517859,8.486167275
6.714327845,6.648089291,7.302902256,8.620055154,8.117506669,7.138062243,8.128945324,7.143608974
8.968770676,6.168964564,7.743691566,6.304920164,5.327504174,7.631994823,9.264119555,5.842212358
7.990547528,7.171308477,7.000379401,6.599025866,5.979315348,6.158937911,9.275612226,6.989251264
6.72781802,7.545713497,6.603635528,7.159023697,8.922801022,6.559916927,7.342966794,7.128170024
8.266741119,7.806176258,6.886021574,5.204420144,8.720418668,8.246020746,6.725410538,5.613299512
8.444393416,8.344271023,5.202498668,6.791218117,6.520841196,6.143118673,7.257241516,6.963113097
7.462843513,5.200902634,5.327247288,7.855697999,8.733459717,8.698666336,9.514513668,5.8056286
5.122351515,7.565609714,7.917356177,5.798202481,8.788467806,5.727859612,9.141732605,7.607728068
6.076124261,8.671111179,7.773395121,7.725241637,7.760212879,6.669120362,9.339459572,6.20006989
6.800961219,8.543602747,6.486293388,5.79596745,6.379325547,7.614893479,6.380567722,7.143309365
8.008288992,7.399656791,7.672220235,7.496938861,8.270081657,6.636555579,8.695877264,5.615068756
6.400067642,7.919390441,7.25408429,5.299446664,6.757982075,5.238914262,9.754294208,5.155788629
6.448017672,8.269504831,7.549598796,5.314742848,8.724502181,7.744965262,9.056692789,5.735004241
8.513963635,5.450117076,7.20867846,7.48099587,7.326304937,7.452821785,7.449733884,7.898648947
5.361020801,8.40693491,6.685690239,5.582719063,6.719240284,7.380773904,9.16409506,6.372688528
6.983449126,7.289165883,7.224079387,7.784444756,6.59070628,5.458954531,6.270462426,5.895314928
5.809020625,6.354941813,7.342088595,8.263836043,5.760287783,7.43379712,9.15357679,8.432215818
6.040254497,5.26488125,7.594566498,6.847075146,7.7975774,8.571034506,9.154107906,5.182025536
8.937987113,6.944175849,6.008338615,5.860307636,8.837438061,6.979214718,8.672028749,7.92034456
6.567009647,6.252898501,7.623377675,8.800821302,7.292071393,6.242887487,6.260493165,7.451439025
5.810409354,6.860564831,5.442906769,8.087619911,5.082566534,8.887346453,7.506654727,6.63790956
8.849029485,6.240604238,5.874937203,6.640429692,7.460907401,7.315562426,7.529180908,5.947513513
8.525581891,7.508029308,5.602014643,6.25879013,8.340469579,5.654326711,8.788942966,5.021340517
7.244267831,8.984663294,6.006573473,5.508453913,6.938900161,5.153342592,7.807059928,8.524592284
8.321877707,8.521299805,8.873758355,5.387627155,8.279411962,5.806627307,9.728334725,6.949330571
7.009255421,7.545449162,5.433572964,8.930869759,7.607266329,5.555493581,9.514165509,5.464152479
7.460120296,7.505758769,7.745204265,6.976675494,7.83235118,5.826279339,8.180683714,7.265846402
8.211010389,6.890394256,7.267508385,6.934447189,6.101876981,7.360622226,8.331870352,7.851951702
7.103762549,5.331526504,8.214804939,7.011555574,5.421279982,8.098713182,8.818237315,5.256577365
6.118167425,5.311526539,7.83505037,5.467936167,7.036446076,7.070135517,6.347329929,6.542167726
5.275621777,7.183630381,6.340377467,6.605157746,7.935952893,7.588115638,7.364531951,6.279882191
5.687178545,5.1921576,6.922746232,7.19805481,6.521315903,7.869996941,8.742791272,5.317800713
7.443697886,7.616346838,7.042328639,7.800902404,7.310542481,6.891240312,8.959142609,7.169206395
5.55629744,5.01414672,7.996286169,6.926729688,5.54564438,8.06581326,8.95123121,8.636601826
6.604812605,6.381686412,7.257308578,6.178663287,5.872920324,7.627553013,8.545175945,5.434806875
6.624804619,7.62360388,5.447475862,7.763001059,8.476144911,7.831522125,6.540133578,8.557548869
8.528368808,5.203957122,7.902441527,5.571683067,8.718685201,7.152632229,8.257471294,7.530871064
8.991682995,8.394856174,8.316342171,8.795782015,6.881962894,7.644747635,7.490776296,6.426312434
7.323470435,7.841406438,8.377741276,8.288521168,5.589711946,8.359302109,9.124435351,6.865080413
7.019760946,7.069842029,5.140749377,5.613364792,8.640582013,7.233775029,7.679409986,6.30995238
5.283275517,5.406782494,8.873371058,8.758780689,7.525413457,7.930267741,6.895602773,5.966033875
7.759989495,8.923559765,6.621745614,6.427364386,6.865196556,7.220276935,7.4255693,7.262244469
5.686156279,8.596761236,8.911291307,8.196526201,8.665384026,8.663356603,6.854617193,5.261927744
7.124831345,7.511774715,8.331437065,8.738500252,5.653840487,7.852013043,7.685558587,5.922500651
5.662459745,6.648969788,7.561982367,5.969969403,8.604427825,8.117782243,7.284282581,8.650320234
6.703658059,8.134965968,5.553607335,8.199588888,8.245855994,6.962177986,7.616173493,7.196370965
6.063804561,7.414468774,5.062588028,5.354235044,5.525113429,5.014685856,8.449854567,8.644078781
8.210601595,8.27957782,5.707395415,8.551701265,6.703728905,5.830890901,6.281827735,6.251409852
6.664984946,5.433342647,5.314835309,5.441334543,5.333275908,8.181632181,7.835745068,6.913136611
6.256120771,8.107754474,7.015514444,7.542411409,8.632471405,6.943225381,8.33015609,6.434020013
5.531700873,7.1658255,8.529152558,6.263643399,7.261171786,6.033763595,6.687329991,6.347001925
8.007898271,8.838462995,5.866868303,7.686161688,5.370648702,8.340947242,6.621042735,5.558051551
8.952256418,6.544609973,8.991015229,7.655375088,7.898529008,6.559351919,8.481542275,7.993706359
7.243694003,5.62973807,6.575651577,7.506608107,5.281772077,7.094101425,7.924683757,7.037865759
6.973592842,8.460178492,8.756597754,8.976449973,8.625422953,7.387718387,6.100281241,5.493746897
7.979969987,6.661357317,6.265719596,8.621508036,6.439983223,6.755311139,6.037722273,8.102814729
6.84039088,8.190582282,5.694214785,7.858924501,8.502165973,6.140454609,6.034272856,8.048581238
7.38635432,8.981242983,6.881091948,6.232037961,5.907461206,7.348931453,6.838589691,6.419606152
5.576816252,7.714755586,5.702751014,7.439685604,8.047860582,7.609344858,7.377081827,6.639481398
6.243849526,8.949143737,8.916127901,5.500433637,8.935511096,6.416011088,8.634343082,5.474456796
6.964033838,5.310261208,5.304853885,6.618532812,6.995190601,5.805181969,7.462983895,8.330117273
8.296642825,5.632976767,5.091250008,6.828560241,6.428575991,6.330348075,8.230820768,8.432678747
6.532631721,6.953249985,6.670479514,8.735584818,6.539378504,7.032747815,9.739719391,8.867986859
6.010631837,8.028902948,6.306156433,7.642570385,7.467257915,6.538536432,6.908098315,8.607908613
7.494611924,7.163035982,5.876618847,6.18622408,5.821317125,8.773358494,7.175292624,8.26528157
6.27224439,6.344633709,7.846729516,5.48667015,6.639313107,5.160326642,8.378277505,6.958440908
8.581173426,8.020311766,5.642679121,8.015411175,8.363304149,8.270256741,6.940499933,5.306541523
8.506428349,8.127450542,8.378955178,5.525413207,6.240771015,5.336673266,6.153598114,5.181162605
5.492670356,6.51506201,5.429866952,6.307714396,8.54202985,5.407092018,7.933475706,7.378904605
6.882947111,5.43214032,6.047125032,8.15329353,8.849860995,5.550670633,7.309299412,8.615635806
8.096405827,8.521676923,7.311964473,6.489298969,8.731291418,7.118976675,9.585955825,6.097371697
5.003086158,8.193030617,5.142533705,6.661183402,5.480941268,6.070271509,6.998539869,5.093147867
8.366477808,5.242969115,8.532267785,7.247748567,7.811294615,5.929313816,9.995262555,6.651741419
5.45572991,5.23478314,5.425966347,7.230210229,6.745759363,7.203000309,9.231976623,8.234319159
6.578313856,6.787522706,8.869338855,8.86171652,8.547269366,5.928034365,7.030598547,8.006064666
6.943924904,5.536984347,5.932044992,6.646323196,6.411125117,8.662470692,7.214982886,8.112617383
7.24175745,5.314496197,5.963707404,5.617521082,6.467944612,7.526887949,6.207945752,6.981515099
8.326089262,5.210882369,5.36272335,7.559931597,5.781402959,7.108353694,7.374078922,5.22997011
6.548026349,7.26271801,8.152869977,8.753607754,7.008794116,5.780146033,8.608972762,5.527402268
6.025481298,5.947436604,7.510549455,7.642019857,5.010158828,8.940736276,7.287748035,8.535535671
8.100950153,7.248450416,6.341448876,7.999705675,8.171712936,6.351855251,7.573586721,7.216129763
6.327026027,8.95442299,7.944395512,7.793636997,5.275732022,6.243937678,9.211602864,6.55116419
6.592114103,6.88152991,5.632015914,6.932343037,6.111750713,6.821859781,9.362732202,6.602926821
8.039882236,7.023030827,7.194864119,6.355488828,6.37697703,8.102194094,8.512819534,6.010385356
5.69656048,7.190357953,6.782075833,8.928689241,6.556575081,5.547237213,6.512449494,6.837145127
6.03498641,5.664488885,8.263209209,6.162393625,7.44115258,5.204204562,9.371045178,8.179069457
6.198743865,6.22861935,6.336382294,7.659123271,5.872430537,6.269946354,8.012438832,5.860362656
7.023260536,6.657793436,7.813155307,6.376661218,8.268672949,5.682745736,8.056798858,8.180699558
6.923848476,6.807535109,7.262197068,8.964119383,7.490651503,8.806523306,8.733003076,7.140786821
5.913817644,7.421684593,7.815194848,6.104874183,8.096233387,6.356501521,7.348749052,5.203190788
6.957064936,8.429125295,6.760956616,6.74151807,7.697407549,8.088408237,9.903160907,5.199959172
8.090494468,6.190466321,5.846685637,8.018582043,6.913351868,5.540535255,8.61387868,7.440939487
6.679873856,6.833516523,8.678309235,5.621047438,6.196151809,7.114069171,8.329471295,6.499048432
5.214498065,8.418908875,5.70115684,6.736273797,5.527875789,8.801353986,9.01757438,6.68782162
6.23269007,6.690618109,8.26655252,6.35139223,5.13978344,7.36534904,6.779926484,8.160977173
